x,density,Estimators
0.000741795513399,871.0474800199584,Welsch
0.0007449590723397,861.2057782466377,Welsch
0.0007481226312804,851.1799582090823,Welsch
0.0007512861902211,840.9467119951099,Welsch
0.0007544497491618,830.48659541829,Welsch
0.0007576133081024,819.7844921908546,Welsch
0.0007607768670431,808.8299960444966,Welsch
0.0007639404259838,797.6177024805367,Welsch
0.0007671039849245,786.1474038712056,Welsch
0.0007702675438651,774.424183798899,Welsch
0.0007734311028058,762.4584087593939,Welsch
0.0007765946617465,750.2656176151411,Welsch
0.0007797582206872,737.8663114132673,Welsch
0.0007829217796278,725.2856483289366,Welsch
0.0007860853385685,712.5530505085754,Welsch
0.0007892488975092,699.7017314246289,Welsch
0.0007924124564499,686.7681539729629,Welsch
0.0007955760153905,673.7914309115707,Welsch
0.0007987395743312,660.8126803256789,Welsch
0.0008019031332719,647.8743495895529,Welsch
0.0008050666922126,635.0195217643926,Welsch
0.0008082302511532,622.2912185194374,Welsch
0.0008113938100939,609.7317134910094,Welsch
0.0008145573690346,597.381869510954,Welsch
0.0008177209279753,585.2805123583014,Welsch
0.000820884486916,573.4638526389405,Welsch
